,Datetime,Text,hashtags,city,tokenized_tweets,date
1603,2020-04-14 23:59:12+00:00,If I even have bread inside the crib yeah bc it last longer,,"Richmond, VA","['If', 'I', 'even', 'have', 'bread', 'inside', 'the', 'crib', 'yeah', 'bc', 'it', 'last', 'longer']",2020-04-14
1604,2020-04-14 23:58:58+00:00,Congratulations @c_cruuu ! Very proud of you!!!,,"Richmond, VA","['Congratulations', '@', 'c_cruuu', '!', 'Very', 'proud', 'of', 'you', '!', '!', '!']",2020-04-14
1605,2020-04-14 23:58:21+00:00,I AM DEAD,,"Richmond, VA","['I', 'AM', 'DEAD']",2020-04-14
1606,2020-04-14 23:57:45+00:00, wtf,,"Richmond, VA",['wtf'],2020-04-14
1607,2020-04-14 23:57:43+00:00,Rest of the year! No other music,,"Richmond, VA","['Rest', 'of', 'the', 'year', '!', 'No', 'other', 'music']",2020-04-14
1608,2020-04-14 23:57:03+00:00,te quiero ,,"Richmond, VA","['te', 'quiero']",2020-04-14
1609,2020-04-14 23:56:57+00:00,With an Firebird decal.,,"Richmond, VA","['With', 'an', 'Firebird', 'decal', '.']",2020-04-14
1610,2020-04-14 23:56:30+00:00,I need a double... then a double... then a double. And I’m not talking burgers.,,"Richmond, VA","['I', 'need', 'a', 'double', '...', 'then', 'a', 'double', '...', 'then', 'a', 'double', '.', 'And', 'I', '’', 'm', 'not', 'talking', 'burgers', '.']",2020-04-14
1611,2020-04-14 23:56:03+00:00,No encuentro mi argolla y me va a dar un ataque ,,"Richmond, VA","['No', 'encuentro', 'mi', 'argolla', 'y', 'me', 'va', 'a', 'dar', 'un', 'ataque']",2020-04-14
1612,2020-04-14 23:55:56+00:00,Will do!!,,"Richmond, VA","['Will', 'do', '!', '!']",2020-04-14
1613,2020-04-14 23:55:49+00:00,I don't because they do not have the right to get anyone else sick.,,"Richmond, VA","['I', 'do', ""n't"", 'because', 'they', 'do', 'not', 'have', 'the', 'right', 'to', 'get', 'anyone', 'else', 'sick', '.']",2020-04-14
1614,2020-04-14 23:55:34+00:00,This album finna be timeless I smell it,,"Richmond, VA","['This', 'album', 'finna', 'be', 'timeless', 'I', 'smell', 'it']",2020-04-14
1615,2020-04-14 23:55:21+00:00,"Aye, I rocks with this lol!",,"Richmond, VA","['Aye', ',', 'I', 'rocks', 'with', 'this', 'lol', '!']",2020-04-14
1616,2020-04-14 23:55:10+00:00,I want some sugar,,"Richmond, VA","['I', 'want', 'some', 'sugar']",2020-04-14
1617,2020-04-14 23:54:28+00:00,Because your RT backpedal es like a DB... got it.,,"Richmond, VA","['Because', 'your', 'RT', 'backpedal', 'es', 'like', 'a', 'DB', '...', 'got', 'it', '.']",2020-04-14
1618,2020-04-14 23:53:59+00:00,In case you had not heard it is COVID-19 and it is far bigger than any one province in China.,,"Richmond, VA","['In', 'case', 'you', 'had', 'not', 'heard', 'it', 'is', 'COVID-19', 'and', 'it', 'is', 'far', 'bigger', 'than', 'any', 'one', 'province', 'in', 'China', '.']",2020-04-14
1619,2020-04-14 23:53:33+00:00,"I’m good off that, if she could actually maybe I would like more songs",,"Richmond, VA","['I', '’', 'm', 'good', 'off', 'that', ',', 'if', 'she', 'could', 'actually', 'maybe', 'I', 'would', 'like', 'more', 'songs']",2020-04-14
1620,2020-04-14 23:53:03+00:00,And that’s fine ,,"Richmond, VA","['And', 'that', '’', 's', 'fine']",2020-04-14
1621,2020-04-14 23:53:00+00:00,"I wouldn’t say the whole album, but like 4 songs ",,"Richmond, VA","['I', 'wouldn', '’', 't', 'say', 'the', 'whole', 'album', ',', 'but', 'like', '4', 'songs']",2020-04-14
1622,2020-04-14 23:52:55+00:00,"Eden had a pretty great quarantined birthday!! Thank you for everyone who came by & honked/jammed out from their cars. It’s baffling how fast time goes. #twoyearsold #mybaby @Richmond, Virginia https://www.instagram.com/p/B--vv_FJ8Nw/?igshid=49kq7d288m5w",#twoyearsold #mybaby,"Richmond, VA","['Eden', 'had', 'a', 'pretty', 'great', 'quarantined', 'birthday', '!', '!', 'Thank', 'you', 'for', 'everyone', 'who', 'came', 'by', '&', 'honked/jammed', 'out', 'from', 'their', 'cars', '.', 'It', '’', 's', 'baffling', 'how', 'fast', 'time', 'goes', '.', '#', 'twoyearsold', '#', 'mybaby', '@', 'Richmond', ',', 'Virginia', 'https', ':', '//www.instagram.com/p/B', '--', 'vv_FJ8Nw/', '?', 'igshid=49kq7d288m5w']",2020-04-14
1623,2020-04-14 23:52:50+00:00,I love Newman.,,"Richmond, VA","['I', 'love', 'Newman', '.']",2020-04-14
1624,2020-04-14 23:52:43+00:00,I think it was $10/12. I had it in my cart and it sold out as I was checking out.,,"Richmond, VA","['I', 'think', 'it', 'was', '$', '10/12', '.', 'I', 'had', 'it', 'in', 'my', 'cart', 'and', 'it', 'sold', 'out', 'as', 'I', 'was', 'checking', 'out', '.']",2020-04-14
1625,2020-04-14 23:52:33+00:00,Rice and beans,,"Richmond, VA","['Rice', 'and', 'beans']",2020-04-14
1626,2020-04-14 23:52:21+00:00,"Face Off, also, probably",,"Richmond, VA","['Face', 'Off', ',', 'also', ',', 'probably']",2020-04-14
1627,2020-04-14 23:52:11+00:00,"So now you are an expert in pandemics or you just think the United States is some how not like China, Spain, Italy? Are we magically protected?",,"Richmond, VA","['So', 'now', 'you', 'are', 'an', 'expert', 'in', 'pandemics', 'or', 'you', 'just', 'think', 'the', 'United', 'States', 'is', 'some', 'how', 'not', 'like', 'China', ',', 'Spain', ',', 'Italy', '?', 'Are', 'we', 'magically', 'protected', '?']",2020-04-14
1628,2020-04-14 23:51:55+00:00,Lmao chill fee ,,"Richmond, VA","['Lmao', 'chill', 'fee']",2020-04-14
1629,2020-04-14 23:51:50+00:00,Highlights from quarantine thus far - Naps - Netflix party - Self reflection - More naps - Saved usage for contacts - Creative breakthroughs - Alone time from dumb people (#TeamIntroverted) - TV marathons for favorite shows - Did I mention naps?,#TeamIntroverted,"Richmond, VA","['Highlights', 'from', 'quarantine', 'thus', 'far', '-', 'Naps', '-', 'Netflix', 'party', '-', 'Self', 'reflection', '-', 'More', 'naps', '-', 'Saved', 'usage', 'for', 'contacts', '-', 'Creative', 'breakthroughs', '-', 'Alone', 'time', 'from', 'dumb', 'people', '(', '#', 'TeamIntroverted', ')', '-', 'TV', 'marathons', 'for', 'favorite', 'shows', '-', 'Did', 'I', 'mention', 'naps', '?']",2020-04-14
1630,2020-04-14 23:51:34+00:00,Face Off,,"Richmond, VA","['Face', 'Off']",2020-04-14
1631,2020-04-14 23:51:30+00:00,"Sorry, just this one!",,"Richmond, VA","['Sorry', ',', 'just', 'this', 'one', '!']",2020-04-14
1632,2020-04-14 23:51:25+00:00,,,"Richmond, VA",[],2020-04-14
1633,2020-04-14 23:51:24+00:00,I hate when people be in stores talking with their phones on speakerphone,,"Richmond, VA","['I', 'hate', 'when', 'people', 'be', 'in', 'stores', 'talking', 'with', 'their', 'phones', 'on', 'speakerphone']",2020-04-14
1634,2020-04-14 23:50:57+00:00,Why am I NOT surprised?,,"Richmond, VA","['Why', 'am', 'I', 'NOT', 'surprised', '?']",2020-04-14
1635,2020-04-14 23:50:26+00:00, that day had some pressure behind it deuce,,"Richmond, VA","['that', 'day', 'had', 'some', 'pressure', 'behind', 'it', 'deuce']",2020-04-14
1636,2020-04-14 23:50:13+00:00,"Uh isn't it convenient that we don't have data because there was insufficient testing, and still insufficient testing, because amazingly if you don't collect data you don't have data.",,"Richmond, VA","['Uh', 'is', ""n't"", 'it', 'convenient', 'that', 'we', 'do', ""n't"", 'have', 'data', 'because', 'there', 'was', 'insufficient', 'testing', ',', 'and', 'still', 'insufficient', 'testing', ',', 'because', 'amazingly', 'if', 'you', 'do', ""n't"", 'collect', 'data', 'you', 'do', ""n't"", 'have', 'data', '.']",2020-04-14
1637,2020-04-14 23:50:02+00:00,You weird if you let social media determine what you should and shouldn’t be wearing.,,"Richmond, VA","['You', 'weird', 'if', 'you', 'let', 'social', 'media', 'determine', 'what', 'you', 'should', 'and', 'shouldn', '’', 't', 'be', 'wearing', '.']",2020-04-14
1638,2020-04-14 23:49:42+00:00,"“Success is dependent on effort.” 5 words, 5 tags. Thanks for the challenge @Amanda_Janee21 and @Joe_Kuyk You’re up: @hannahjoriley @r_beccaaa @J_Walk_ATC @evan_nicely @shelleyjmclaugh",,"Richmond, VA","['“', 'Success', 'is', 'dependent', 'on', 'effort.', '”', '5', 'words', ',', '5', 'tags', '.', 'Thanks', 'for', 'the', 'challenge', '@', 'Amanda_Janee21', 'and', '@', 'Joe_Kuyk', 'You', '’', 're', 'up', ':', '@', 'hannahjoriley', '@', 'r_beccaaa', '@', 'J_Walk_ATC', '@', 'evan_nicely', '@', 'shelleyjmclaugh']",2020-04-14
1639,2020-04-14 23:49:19+00:00,"Yes, easily!",,"Richmond, VA","['Yes', ',', 'easily', '!']",2020-04-14
1640,2020-04-14 23:48:56+00:00,Garden would like to have a word,,"Richmond, VA","['Garden', 'would', 'like', 'to', 'have', 'a', 'word']",2020-04-14
1641,2020-04-14 23:48:42+00:00,Or shrooms,,"Richmond, VA","['Or', 'shrooms']",2020-04-14
1642,2020-04-14 23:48:42+00:00,Im leaving right after that. Going to flip it asap,,"Richmond, VA","['Im', 'leaving', 'right', 'after', 'that', '.', 'Going', 'to', 'flip', 'it', 'asap']",2020-04-14
1643,2020-04-14 23:48:39+00:00, ,,"Richmond, VA",[],2020-04-14
1644,2020-04-14 23:48:19+00:00,Okay I- on the lowest of keys- agree lol,,"Richmond, VA","['Okay', 'I-', 'on', 'the', 'lowest', 'of', 'keys-', 'agree', 'lol']",2020-04-14
1645,2020-04-14 23:48:15+00:00,I want to have sex on acid,,"Richmond, VA","['I', 'want', 'to', 'have', 'sex', 'on', 'acid']",2020-04-14
1646,2020-04-14 23:47:55+00:00,Broken clocks! Rest of album trash.,,"Richmond, VA","['Broken', 'clocks', '!', 'Rest', 'of', 'album', 'trash', '.']",2020-04-14
1647,2020-04-14 23:47:50+00:00,Ohhhh Brian ,,"Richmond, VA","['Ohhhh', 'Brian']",2020-04-14
1648,2020-04-14 23:47:36+00:00,Period!,,"Richmond, VA","['Period', '!']",2020-04-14
1649,2020-04-14 23:47:33+00:00,Dazed and Confused,,"Richmond, VA","['Dazed', 'and', 'Confused']",2020-04-14
1650,2020-04-14 23:47:25+00:00,"But you DO NOT have the right to make that choice for anyone else, so stay home.",,"Richmond, VA","['But', 'you', 'DO', 'NOT', 'have', 'the', 'right', 'to', 'make', 'that', 'choice', 'for', 'anyone', 'else', ',', 'so', 'stay', 'home', '.']",2020-04-14
1651,2020-04-14 23:47:15+00:00,I have time to argue ,,"Richmond, VA","['I', 'have', 'time', 'to', 'argue']",2020-04-14
1652,2020-04-14 23:47:05+00:00,"I still don’t understand how coronavirus happened, Zoom became a heard-of platform, and every other video chat service was just forgotten about",,"Richmond, VA","['I', 'still', 'don', '’', 't', 'understand', 'how', 'coronavirus', 'happened', ',', 'Zoom', 'became', 'a', 'heard-of', 'platform', ',', 'and', 'every', 'other', 'video', 'chat', 'service', 'was', 'just', 'forgotten', 'about']",2020-04-14
1653,2020-04-14 23:46:27+00:00,Delivery.,,"Richmond, VA","['Delivery', '.']",2020-04-14
1654,2020-04-14 23:46:16+00:00, ,,"Richmond, VA",[],2020-04-14
1655,2020-04-14 23:46:02+00:00,The correct answer is Balance Basement Touché,,"Richmond, VA","['The', 'correct', 'answer', 'is', 'Balance', 'Basement', 'Touché']",2020-04-14
1656,2020-04-14 23:45:58+00:00,Bounce back ,,"Richmond, VA","['Bounce', 'back']",2020-04-14
1657,2020-04-14 23:45:45+00:00,"And don't forget civil rights, workplace safety, labor laws..",,"Richmond, VA","['And', 'do', ""n't"", 'forget', 'civil', 'rights', ',', 'workplace', 'safety', ',', 'labor', 'laws..']",2020-04-14
1658,2020-04-14 23:45:38+00:00,Partition and Mine!!!,,"Richmond, VA","['Partition', 'and', 'Mine', '!', '!', '!']",2020-04-14
1659,2020-04-14 23:45:37+00:00,Yes it is!!!!,,"Richmond, VA","['Yes', 'it', 'is', '!', '!', '!', '!']",2020-04-14
1660,2020-04-14 23:44:55+00:00,Nice for what!,,"Richmond, VA","['Nice', 'for', 'what', '!']",2020-04-14
1661,2020-04-14 23:44:54+00:00,What I wouldn’t do for 15 minutes with that woman.,,"Richmond, VA","['What', 'I', 'wouldn', '’', 't', 'do', 'for', '15', 'minutes', 'with', 'that', 'woman', '.']",2020-04-14
1662,2020-04-14 23:44:53+00:00,"Oh now you want a strong federal government but not when it comes to civil rights, workplace safety, conserving the environment, consumer protection. Shall I go on?",,"Richmond, VA","['Oh', 'now', 'you', 'want', 'a', 'strong', 'federal', 'government', 'but', 'not', 'when', 'it', 'comes', 'to', 'civil', 'rights', ',', 'workplace', 'safety', ',', 'conserving', 'the', 'environment', ',', 'consumer', 'protection', '.', 'Shall', 'I', 'go', 'on', '?']",2020-04-14
1663,2020-04-14 23:44:47+00:00,Get up 10,,"Richmond, VA","['Get', 'up', '10']",2020-04-14
1664,2020-04-14 23:44:35+00:00,Fire & Desire,,"Richmond, VA","['Fire', '&', 'Desire']",2020-04-14
1665,2020-04-14 23:44:31+00:00,"Big Day—new cut pattern at Chopper Field, signed up for a Chipotle mobile account, tried going live on IG, hand delivered some gear, and got a jump on the 2021 schedule",,"Richmond, VA","['Big', 'Day—new', 'cut', 'pattern', 'at', 'Chopper', 'Field', ',', 'signed', 'up', 'for', 'a', 'Chipotle', 'mobile', 'account', ',', 'tried', 'going', 'live', 'on', 'IG', ',', 'hand', 'delivered', 'some', 'gear', ',', 'and', 'got', 'a', 'jump', 'on', 'the', '2021', 'schedule']",2020-04-14
1666,2020-04-14 23:44:25+00:00,"I’m not gonna pretend the WHO is the greatest thing since sliced bread, considering they won’t provide aid in Taiwan or Hong Kong ... but I need a better reason than things our own government does likewise to agree with cutting their funding",,"Richmond, VA","['I', '’', 'm', 'not', 'gon', 'na', 'pretend', 'the', 'WHO', 'is', 'the', 'greatest', 'thing', 'since', 'sliced', 'bread', ',', 'considering', 'they', 'won', '’', 't', 'provide', 'aid', 'in', 'Taiwan', 'or', 'Hong', 'Kong', '...', 'but', 'I', 'need', 'a', 'better', 'reason', 'than', 'things', 'our', 'own', 'government', 'does', 'likewise', 'to', 'agree', 'with', 'cutting', 'their', 'funding']",2020-04-14
1667,2020-04-14 23:44:10+00:00,,,"Richmond, VA",[],2020-04-14
1668,2020-04-14 23:44:08+00:00,Exchange! ,,"Richmond, VA","['Exchange', '!']",2020-04-14
1669,2020-04-14 23:43:56+00:00,Wow ^what you think lol,,"Richmond, VA","['Wow', '^what', 'you', 'think', 'lol']",2020-04-14
1670,2020-04-14 23:43:47+00:00,The Chinese are moving in. We might have to fight a war after all. I sure hope not... but they do not seem to play well with others.,,"Richmond, VA","['The', 'Chinese', 'are', 'moving', 'in', '.', 'We', 'might', 'have', 'to', 'fight', 'a', 'war', 'after', 'all', '.', 'I', 'sure', 'hope', 'not', '...', 'but', 'they', 'do', 'not', 'seem', 'to', 'play', 'well', 'with', 'others', '.']",2020-04-14
1671,2020-04-14 23:43:43+00:00,Work! Rest of the album trash.,,"Richmond, VA","['Work', '!', 'Rest', 'of', 'the', 'album', 'trash', '.']",2020-04-14
1672,2020-04-14 23:43:38+00:00,Let me know where you end up buying from! I want to buy a bike too,,"Richmond, VA","['Let', 'me', 'know', 'where', 'you', 'end', 'up', 'buying', 'from', '!', 'I', 'want', 'to', 'buy', 'a', 'bike', 'too']",2020-04-14
1673,2020-04-14 23:43:33+00:00,I only take shots from ramekins now,,"Richmond, VA","['I', 'only', 'take', 'shots', 'from', 'ramekins', 'now']",2020-04-14
1674,2020-04-14 23:43:13+00:00,All night!!!,,"Richmond, VA","['All', 'night', '!', '!', '!']",2020-04-14
1675,2020-04-14 23:43:03+00:00,Not yet! About to look online!,,"Richmond, VA","['Not', 'yet', '!', 'About', 'to', 'look', 'online', '!']",2020-04-14
1676,2020-04-14 23:43:02+00:00,Feeling myself,,"Richmond, VA","['Feeling', 'myself']",2020-04-14
1677,2020-04-14 23:43:01+00:00,2nd or 3rd??? I’m curious as to what yo ty think is better lol,,"Richmond, VA","['2nd', 'or', '3rd', '?', '?', '?', 'I', '’', 'm', 'curious', 'as', 'to', 'what', 'yo', 'ty', 'think', 'is', 'better', 'lol']",2020-04-14
1678,2020-04-14 23:42:47+00:00,Currently watching a few minutes late on DVR. Thankfully no mention of alcoholics or adults coping with “special juice.”,,"Richmond, VA","['Currently', 'watching', 'a', 'few', 'minutes', 'late', 'on', 'DVR', '.', 'Thankfully', 'no', 'mention', 'of', 'alcoholics', 'or', 'adults', 'coping', 'with', '“', 'special', 'juice', '.', '”']",2020-04-14
1679,2020-04-14 23:42:17+00:00,Ohhhh well I’ll wait then!!!,,"Richmond, VA","['Ohhhh', 'well', 'I', '’', 'll', 'wait', 'then', '!', '!', '!']",2020-04-14
1680,2020-04-14 23:41:57+00:00,"If we were not such selfish, stupid people there would be no one there and no national guard either",,"Richmond, VA","['If', 'we', 'were', 'not', 'such', 'selfish', ',', 'stupid', 'people', 'there', 'would', 'be', 'no', 'one', 'there', 'and', 'no', 'national', 'guard', 'either']",2020-04-14
1681,2020-04-14 23:41:55+00:00,uh what ,,"Richmond, VA","['uh', 'what']",2020-04-14
1682,2020-04-14 23:41:49+00:00,Add me On the Duty ! CelFOE,,"Richmond, VA","['Add', 'me', 'On', 'the', 'Duty', '!', 'CelFOE']",2020-04-14
1683,2020-04-14 23:41:16+00:00,Wine drunk on a Tuesday is not a good look. I need to get back to work,,"Richmond, VA","['Wine', 'drunk', 'on', 'a', 'Tuesday', 'is', 'not', 'a', 'good', 'look', '.', 'I', 'need', 'to', 'get', 'back', 'to', 'work']",2020-04-14
1684,2020-04-14 23:41:10+00:00,"Possibly but that is about the idiot in the White House, not wearing masks so we can stop the spread of a global pandemic! Wake up, stay home, wear a damned mask if you have to go out and it better be a ""have to""!",,"Richmond, VA","['Possibly', 'but', 'that', 'is', 'about', 'the', 'idiot', 'in', 'the', 'White', 'House', ',', 'not', 'wearing', 'masks', 'so', 'we', 'can', 'stop', 'the', 'spread', 'of', 'a', 'global', 'pandemic', '!', 'Wake', 'up', ',', 'stay', 'home', ',', 'wear', 'a', 'damned', 'mask', 'if', 'you', 'have', 'to', 'go', 'out', 'and', 'it', 'better', 'be', 'a', '``', 'have', 'to', ""''"", '!']",2020-04-14
1685,2020-04-14 23:40:31+00:00,I need to play Call of duty tonight ...,,"Richmond, VA","['I', 'need', 'to', 'play', 'Call', 'of', 'duty', 'tonight', '...']",2020-04-14
1686,2020-04-14 23:40:25+00:00,Congratulations CFA Warriors!,,"Richmond, VA","['Congratulations', 'CFA', 'Warriors', '!']",2020-04-14
1687,2020-04-14 23:40:23+00:00, ,,"Richmond, VA",[],2020-04-14
1688,2020-04-14 23:40:00+00:00,Brackets,,"Richmond, VA",['Brackets'],2020-04-14
1689,2020-04-14 23:39:35+00:00,I can’t wait to talk to these labels,,"Richmond, VA","['I', 'can', '’', 't', 'wait', 'to', 'talk', 'to', 'these', 'labels']",2020-04-14
1690,2020-04-14 23:39:24+00:00, ,,"Richmond, VA",[],2020-04-14
1691,2020-04-14 23:39:22+00:00,God is a woman- is that even a question? Lol,,"Richmond, VA","['God', 'is', 'a', 'woman-', 'is', 'that', 'even', 'a', 'question', '?', 'Lol']",2020-04-14
1692,2020-04-14 23:39:10+00:00,What part of contaigen do you not understand? We can explain it again...more slowly this time!,,"Richmond, VA","['What', 'part', 'of', 'contaigen', 'do', 'you', 'not', 'understand', '?', 'We', 'can', 'explain', 'it', 'again', '...', 'more', 'slowly', 'this', 'time', '!']",2020-04-14
1693,2020-04-14 23:38:56+00:00,It’s gonna have to be jaded,,"Richmond, VA","['It', '’', 's', 'gon', 'na', 'have', 'to', 'be', 'jaded']",2020-04-14
1694,2020-04-14 23:38:53+00:00,I just want twitter to know how well I finessed homemade hibachi ,,"Richmond, VA","['I', 'just', 'want', 'twitter', 'to', 'know', 'how', 'well', 'I', 'finessed', 'homemade', 'hibachi']",2020-04-14
1695,2020-04-14 23:38:42+00:00,Can we tar and feather her?,,"Richmond, VA","['Can', 'we', 'tar', 'and', 'feather', 'her', '?']",2020-04-14
1696,2020-04-14 23:38:31+00:00,"Let me tell you... this is the hardest one, but it’s: feel no ways",,"Richmond, VA","['Let', 'me', 'tell', 'you', '...', 'this', 'is', 'the', 'hardest', 'one', ',', 'but', 'it', '’', 's', ':', 'feel', 'no', 'ways']",2020-04-14
1697,2020-04-14 23:38:16+00:00,Or order Whole Foods to be delivered to your house and stay home like you are supposed to be!!!,,"Richmond, VA","['Or', 'order', 'Whole', 'Foods', 'to', 'be', 'delivered', 'to', 'your', 'house', 'and', 'stay', 'home', 'like', 'you', 'are', 'supposed', 'to', 'be', '!', '!', '!']",2020-04-14
